,time,A,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,ANET,ANSS,AVGO,BR,CDAY,CDNS,CIEN,CRM,CSCO,CTSH,ENPH,EPAM,FAST,FDS,FFIV,FI,FICO,FIS,FLT,FTNT,GEN,GLW,GPN,INTC,INTU,IT,JBL,JKHY,JNPR,KEYS,KLAC,LDOS,LHX,LRCX,MA,MCHP,MPWR,MSFT,MSI,MU,NOW,NVDA,NXPI,ON,ORCL,PANW,PAYC,PAYX,PTC,PYPL,QCOM,QRVO,SWKS,TER,TRMB,TXN,TYL,Ticker,V,ZBRA
762,07/06/2020,89.31,217.55,452.59,123.62,150.73,244.36,63.46,53.4,53.6125,301.64,318.79,128.69,84.4,98.74,56.57,197.72,46.42,56.26,50.16,253.2,44.22,338.76,139.7,98.11,416.85,137.53,256.19,27.94,19.93,26.82,171.07,59.54,309.65,122.53,31.87,183.06,23.08,101.82,203.59,88.45,174.0,334.96,305.57,53.875,242.14,210.7,136.01,50.92,416.44,98.3925,116.53,19.66,56.6,78.6366666666667,321.41,77.78,79.08,176.18,92.92,113.63,131.45,88.13,43.43,129.53,352.47,,197.76,261.63
763,07/06/2021,148.98,305.4,596.9,168.32,201.11,295.6,136.78,94.47,93.7325,355.64,473.28,164.66,99.23,138.67,57.73,250.25,52.98,68.73,188.81,519.76,52.46,341.01,189.52,108.7,516.71,145.24,256.46,50.23,27.73,40.42,192.85,56.09,500.97,254.38,57.08,164.71,27.14,154.16,311.25,101.39,219.5,621.9,376.12,73.065,383.46,277.66,223.01,81.08,558.49,206.985,201.74,38.23,83.08,130.633333333333,388.08,108.57,145.58,292.64,141.19,194.3,190.46,126.47,82.73,191.2,471.46,,239.6,544.35
764,07/06/2022,121.18,275.94,382.83,144.7,217.26,176.73,86.56,75.35,98.63,247.42,482.61,148.76,50.05,156.04,45.95,172.73,42.69,68.02,194.93,311.94,50.42,401.85,155.39,93.86,419.0,94.82,214.96,59.87,22.54,31.91,113.35,36.99,404.91,241.77,50.78,186.25,28.09,139.81,293.0,101.28,239.6,391.69,320.17,56.15,369.1,266.21,216.92,57.37,493.31,151.3,145.75,47.61,71.66,171.653333333333,312.74,116.97,105.74,73.24,127.06,97.94,95.53,87.99,58.49,150.81,338.67,,201.12,294.53
765,07/06/2023,118.43,307.97,481.29,186.19,221.65,201.05,140.38,113.48,158.9,321.39,848,163.51,65.03,230.07,42.39,210.14,51.11,64.71,161.38,229.85,57.77,391.2,143.17,125.39,782.4,59.09,250.06,74.65,17.92,34.65,105.26,31.97,451.5,349.74,108.06,163.46,31.18,164.64,461.54,88.44,194.75,621.0,393.14,86.89,514.49,341.27,295.62,61.23,555.83,421.03,204.37,92.61,115.45,253.4,323.88,113.72,137.52,66.14,115.22,98.54,108.69,107.05,51.28,174.82,410.48,,238.88,291.14
766,07/07/2020,89.21,216.33,449.36,122.62,147,238.94,62.18,52.93,52.695,299.32,313.12,127.11,83.75,98.77,55.9,196.38,45.63,55.85,50.64,252.25,44.06,341.02,134.29,96.81,409.8,136.5,252.77,27.592,19.8,26.49,167.56,58.31,307.93,121.01,30.72,179.82,22.49,99.88,202.69,87.89,167.68,327.89,299.91,52.495,244.0,208.25,131.08,49.09,411.74,98.7175,115.43,19.27,56.31,77.69,313.73,73.94,76.59,177.28,92.14,113.02,132.28,86.34,42.04,128.6,352.52,,194.2,254.26
767,07/07/2021,149.49,309.61,605.77,165.43,203.34,296.11,134.87,90.54,93.6375,353.28,469.54,168.18,98.83,139.1,56.8,248.44,53.26,68.93,181.83,527.05,53.7,339.59,186.91,109.14,521.37,145.62,256.69,50.666,27.84,40.65,192.0,55.96,506.09,257.03,57.48,166.81,27.32,155.3,307.06,103.99,224.0,613.59,373.92,71.755,376.92,279.93,224.45,78.22,561.78,203.7175,198.35,37.07,86.09,128.996666666667,387.22,109.81,144.12,297.13,139.97,192.0,188.28,123.44,82.91,189.78,473.9,,240.0,546.65
768,07/07/2022,123.15,279.4,390.89,148.57,216.52,182.25,90.75,79.3,101.97,252.34,498.54,149.38,51.72,160.19,46.51,176.64,43.22,67.58,206.84,329.11,50.79,401.85,158.67,93.35,423.61,93.86,217.64,61.62,22.96,32.66,113.64,38.14,410.84,245.02,51.99,186.01,28.66,142.99,314.17,101.52,238.57,414.88,324.07,58.75,386.69,268.4,219.41,58.85,497.05,158.58,152.02,52.01,71.83,172.416666666667,326.01,116.52,107.39,75.04,134.4,100.49,98.23,91.52,60.31,154.69,347.13,,202.8,305.14
769,07/07/2023,117,305.76,485.27,185.31,218.74,201.57,139.57,113.17,158,320.17,846.75,163.3,65.6,226.89,43.19,209.59,50.99,65.34,166.17,229.2,57.87,387.57,143.42,125.2,793.79,59.27,253.49,74.68,18.08,34.7,105.85,31.85,448.19,347.74,109.19,163.01,31.08,163.77,455.83,88.04,194.66,617.87,388.68,86.62,513.9,337.22,291.87,60.65,552.98,425.03,204.06,93.3,114.61,247.59,324.51,113.44,137.25,66.79,115.94,100.23,108.34,106.34,52.07,173.7,406.48,,236.45,295.22
770,07/08/2019,73.84,190.31,302.92,111.83,164.07,169.87,43.45,32.04,67,207.93,274.96,131.22,50.78,74.37,42.09,152.81,56.19,64.2,19.97,184.67,31.83,289.71,142.01,93.58,334.6,126.83,290.83,15.71,25.61,33.01,163.0,47.82,271.13,167.14,31.01,136.12,26.4,89.83,117.35,81.41,184.68,181.4,271.23,43.965,136.01,136.96,169.06,40.41,293.0,39.3025,95.55,19.51,59.53,69.9433333333333,239.06,84.85,90.77,116.95,76.63,68.96,79.35,46.65,44.85,114.93,218.89,,176.19,210.44
771,07/08/2020,89.54,218.89,457.68,122.86,148.1,243.9,62.77,53.43,53.525,301.9,319.57,128.59,84.99,99.6,55.51,200.28,45.81,55.7,54.93,255.66,43.02,349.43,134.16,97.1,422.0,136.8,253.64,29.27,20.11,26.48,168.42,58.61,310.38,121.84,30.99,181.96,22.3,99.14,204.51,88.06,164.65,333.8,300.15,51.99,247.53,212.83,132.13,49.71,425.2,102.16,116.43,19.97,56.66,80.94,319.14,74.55,78.5,181.57,93.53,113.03,132.15,87.75,42.4,129.26,355.04,,195.07,257.21
772,07/08/2021,148.83,309.15,605.95,163.91,201.86,294.47,132.53,89.74,92.54,352.24,470.5,166.45,98.11,137.31,56.48,245.8,53.26,68.37,179.72,515.2,53,340.84,186.09,107.74,515.07,143.15,250.97,50.586,27.21,40.1,188.12,55.39,506.09,254.23,56.4,166.58,27.25,154.17,303.09,103.73,222.3,606.03,370.19,70.51,373.0,277.42,222.31,77.11,560.47,199.0275,195.99,36.72,85.59,128.836666666667,382.49,110.22,142.86,295.05,138.29,189.44,186.41,122.82,81.49,188.24,474.18,,236.61,539.84
773,07/08/2022,122.51,279.07,389.44,149.94,217.27,179.83,91.19,79.35,103,249.65,498.69,149.3,52.2,160.42,47.49,175.5,43.39,67.02,216.45,321.02,50.64,401.63,157.86,93.06,418.85,94.38,218.45,62.7,23.07,32.61,113.28,37.99,406.81,242.63,52.06,185.57,28.79,142.66,316.84,101.63,238.17,415.12,323.06,59.45,395.48,267.66,214.65,59.14,494.15,158.38,154.28,53.47,71.87,174.74,323.29,116.8,106.9,73.43,136.01,99.41,97.87,92.08,59.76,155.53,346.49,,203.57,299.52
774,07/09/2018,63.12,166.13,249.77,97.18,134.52,134.97,46.52,16.61,67.615,177.15,247.43,117.34,32.92,44.87,27.37,141.76,42.67,80.98,7.4,130.48,24.81,204.55,177.91,75.82,199.26,108.22,218.54,12.954,21.57,29.0,112.98,51.86,207.73,139.07,28.82,134.62,28.44,60.14,105.96,61.34,145.95,177.02,200.93,46.69,138.22,101.85,118.3,54.31,184.85,62.3125,107.37,23.33,46.73,69.6333333333333,104.87,69.98,97.07,86.23,58.04,82.58,100.43,40.18,33.96,112.09,231.41,,135.52,149.72
775,07/09/2019,73.45,191.09,304.2,113.29,163.54,171.35,43.97,33.15,67.6375,206.72,275.53,131.06,50.16,74.49,43.29,153.95,56.34,64.38,20.42,187.01,31.57,291.01,142.68,93.84,338.1,127.0,294.46,16.11,25.56,33.03,164.78,47.75,270.68,167.58,30.81,136.68,26.31,90.05,117.78,81.52,191.26,183.08,273.34,44.61,138.74,136.46,170.35,41.35,298.02,39.3275,95.92,19.64,59.6,71.78,239.92,85.21,89.57,118.37,76.55,69.63,79.76,46.35,45.15,115.78,222.53,,177.73,211.72
776,07/09/2020,89.92,219.31,460.84,124.19,145.73,248.2,63.49,57.26,54.6975,304.5,321.5,127.57,85.34,101.53,56.16,200.74,46.7,55.28,55.79,262.1,43.1,347.37,144.82,94.82,421.76,135.79,253.33,29.92,20.08,26.51,164.16,58.42,307.91,118.16,30.58,182.3,22.74,99.83,203.59,86.41,159.8,335.76,294.59,53.775,249.48,214.32,130.93,49.98,426.37,105.09,117.9,20.76,57.53,82.86,314.01,72.88,85.0,183.23,93.25,113.11,132.73,88.46,42.38,130.43,361.29,,192.21,262.01
777,07/09/2021,150.03,312.62,604.5,166.27,203.72,295.38,134.9,90.9,94.5075,353.76,480.18,168.7,99.22,138.5,57.66,245.06,53.74,69.14,183.8,527.82,53.84,343.2,190.86,108.94,524.05,144.42,253.03,51.362,27.66,41.03,190.37,55.99,503.93,256.87,57.89,167.38,27.62,155.81,308.76,104.84,223.99,612.85,372.94,72.01,382.6,277.94,224.52,78.74,566.37,200.5025,200.35,37.75,87.76,130.08,383.59,111.9,145.14,300.21,141.43,192.94,189.57,125.7,83.26,190.27,478.84,,238.47,547.73
778,07/10/2018,63.67,166.46,248.63,98.54,135.97,134.37,46.74,16.55,67.1375,176.46,250.56,117.3,33.12,44.78,27.48,142.45,42.86,81.75,7.48,129.35,24.765,205.44,178.62,75.96,199.46,107.64,219.43,13.082,21.41,28.95,113.6,52.16,208.46,140.0,29.05,134.25,28.3,60.42,106.06,61.27,146.44,176.4,201.52,47.3,140.68,102.12,118.64,55.74,185.6,63.3125,110.36,23.88,46.99,70.2333333333333,105.54,69.69,97.01,86.17,58.37,83.29,101.64,40.11,34.06,113.73,231.05,,136.69,149.87
779,07/10/2019,73.37,191.71,306.98,114.01,164.54,172.74,44.72,33.79,67.5975,209.55,274.5,131.16,49.5,75.1,43.12,156.27,57.13,64.06,19.89,188.11,31.25,291.48,141.57,93.86,340.81,126.92,292.29,16.21,25.8,32.74,163.88,48.21,274.81,168.36,30.84,137.4,26.29,88.95,119.61,81.5,192.61,184.22,275.38,44.68,140.79,137.85,170.73,42.9,298.75,40.015,96.13,19.69,60.15,71.56,244.47,85.46,91.06,119.64,74.36,69.34,79.91,45.92,43.95,116.64,225.2,,179.31,211.96
780,07/10/2020,89.42,220.26,466.2,124.5,147.17,244.24,62.59,55.88,54.0275,301.65,319.44,126.06,83.15,100.97,54.97,198.88,46.66,55.78,55.43,261.14,43.03,350.98,142.52,95.98,412.17,136.88,253.01,29.16,20.3,26.67,164.54,59.53,307.55,118.94,31.31,181.53,22.62,97.64,202.26,87.91,162.51,339.98,295.68,53.305,247.91,213.67,128.42,50.7,422.91,104.7925,117.1,20.49,57.39,82.9866666666667,309.0,73.3,82.89,178.4,92.51,112.01,131.22,87.38,42.54,130.53,359.73,,192.55,260.67
781,07/10/2023,118.36,308.45,496.35,191.05,224.26,207.33,140.56,113.58,159.55,332.21,877.73,165.17,66.69,234.42,43.18,212.81,51.4,66.64,175.47,234.95,58.85,395.43,147.55,126.89,802.38,58.39,256.31,77.86,18.37,35.02,106.24,32.74,464.33,351.78,111.31,163.22,31.1,168.83,467.66,88.03,194.65,627.64,392.16,88.89,534.33,331.83,294.97,62.48,565.6,421.8,210.42,95.98,114.38,247.47,334.87,116.48,139.1,69.28,117.12,103.84,112.23,109.42,52.81,179.44,413.12,,238.16,306.16
782,07/11/2018,62.86,166.31,248.12,96.22,135.37,132.22,45.2,16.27,67.33,176.69,243.44,117.5,32.58,44.6,27.14,145.25,42.57,81.59,7.04,129.75,27.255,205.93,174.93,76.46,198.47,107.73,219.23,13.132,21.28,28.26,116.41,51.2,209.19,139.77,28.46,135.3,28.13,59.74,103.26,61.44,144.77,169.26,203.84,46.005,137.21,101.98,120.32,54.18,187.18,61.8825,107.6,23.02,47.64,70.93,106.94,69.54,97.05,86.25,57.3,80.26,98.55,38.87,33.24,111.76,231.3,,138.15,146.67
783,07/11/2019,71.74,194.67,307.6,113.92,165.21,173.33,45.28,33.06,67.975,211.3,276.06,132.19,49.52,75.2,44,158.9,57.3,65.29,19.48,191.05,30.36,294.47,142.76,93.69,345.74,127.82,293.39,16.812,25.44,32.55,164.13,48.6,278.22,169.5,30.32,138.89,26.47,89.76,120.06,81.94,194.45,184.89,278.32,44.865,140.67,138.4,171.07,43.48,302.31,41.57,94.12,19.65,59.99,72.5533333333333,243.87,85.33,90.18,120.65,73.71,69.34,79.18,45.27,43.91,116.72,226.53,,180.74,195.01
784,07/11/2022,123.12,274.87,384.16,147.56,214.89,176.72,88.62,76.95,101.7,244.34,482.86,147.69,50.86,157.87,47.01,174.36,43.25,65.7,206.06,317.14,50.5,403.89,152.62,92.59,417.82,93.97,214.81,62.28,22.88,32.45,111.54,37.2,402.56,244.37,51.71,186.66,28.67,141.51,313.17,101.2,238.56,402.41,324.19,58.87,389.65,264.51,213.45,57.81,490.4,151.52,151.96,52.6,71.57,171.97,319.94,116.22,105.33,70.47,132.24,96.75,95.42,89.94,58.89,153.56,340.83,,205.06,291.7
785,07/11/2023,118.48,309.72,504.74,190.95,226.38,212.05,137.56,111.32,160.17,333.72,882.05,166.35,68.35,231.87,44.04,221.17,52.12,67.18,173.78,232.3,58.96,400.7,148.69,126.99,808.41,59.29,258.73,78.32,18.75,35.4,108.33,33.3,463.7,354.56,111.64,164.83,31.46,169.43,459.48,89.51,197.38,619.42,397.8,88.39,542.53,332.47,296.3,63.6,561.44,424.05,210.95,96.64,114.88,250.23,338.81,118.14,140.9,70.62,116.87,104.08,111.19,109.42,53.14,178.82,412.96,,240.55,309.16
786,07/12/2018,63.45,168.03,254.87,98.4,137.5,137.46,45.68,16.56,69.59,180.15,209.98,119.4,34.48,45.57,27.35,148.16,43.58,83.32,7.02,133.5,27.66,205.36,177.35,77.55,202.31,108.55,220.5,13.446,21.62,28.67,117.68,52.35,213.72,140.97,28.75,136.95,28.51,60.08,104.55,62.46,147.54,171.32,207.78,47.14,140.23,104.19,120.77,55.45,194.66,62.8075,108.39,23.51,48.15,72.7733333333333,110.51,70.37,99.61,89.13,58.32,81.98,99.82,39.75,33.92,115.84,236.89,,139.9,149.36
787,07/12/2019,71.65,196.21,309.42,116.2,165.13,174.19,46.51,33.21,68.565,212.28,285.39,132.37,50.15,75.02,44.08,158.08,57.95,65.86,19.67,193.63,30.95,296.52,145.56,94.51,344.43,129.36,292.16,16.942,25.57,33.01,164.22,49.92,281.65,170.24,30.76,139.91,26.98,91.37,122.92,82.43,195.72,191.24,279.54,45.855,143.32,138.9,172.28,44.51,301.13,41.9025,96.99,20.24,59.81,72.3133333333333,243.64,85.72,91.07,120.12,74.9,70.26,81.01,46.26,44.28,118.32,227.27,,180.33,200.44
788,07/12/2021,149.51,311.57,600.2,167.55,203.75,291.93,136.8,90.81,92.725,350.94,485.75,168.46,96.16,137.73,56.76,242.91,53.23,69.25,185.72,534.59,54.02,339.54,186.02,108.83,517.7,145.04,253.0,51.158,27.3,40.92,189.6,56.73,505.1,256.64,57.94,167.06,27.32,157.72,314.02,105.09,224.25,625.42,375.56,73.095,386.95,277.32,223.23,79.56,561.93,205.125,204.41,38.44,87.08,129.51,376.13,111.67,142.88,302.97,142.47,193.62,191.2,127.08,84.05,191.92,477.26,,237.87,548.1
789,07/12/2022,119.24,273.67,375.54,148.05,212.29,172.33,88.73,76.36,98.26,238.6,481.37,146.09,48.58,154.22,46.48,166.33,42.86,65.15,189.47,304.75,49.99,393.3,149.98,92.59,412.13,93.99,211.37,59.62,23.06,32.36,112.11,37.21,385.87,237.75,51.73,184.41,28.37,140.98,313.78,99.81,232.19,405.87,322.86,59.2,385.37,253.67,208.17,59.18,427.94,150.82,152.24,52.77,70.41,164.193333333333,296.8,114.85,103.2,71.43,132.95,97.95,96.51,89.67,57.52,154.46,324.19,,204.82,292.41
790,07/12/2023,120,313.88,507.36,195.4,224.99,215.32,138.89,114.58,164.04,336.85,889.95,166.47,67.98,232.74,43.67,227.28,50.74,67.17,182.8,233.4,58.73,399.52,148.32,127.57,810.97,59.24,257.88,76.72,18.83,35.56,108.88,33.98,476.84,358.28,110.8,165.28,30.94,168.17,466.07,89.13,195.94,622.6,400.69,90.71,561.04,337.2,294.86,63.79,561.34,439.02,211.86,98.63,116.02,232.64,340.9,118.56,143.2,70.59,118.68,105.32,112.85,111.24,53.8,182.37,417.33,,242.21,315.93
791,07/13/2018,63.38,168.09,258.59,98.12,137.34,137.21,46.13,16.27,66.6225,179.72,202.46,117.97,34.66,45.29,26.99,147.61,41.78,81.71,7.04,133.56,27.62,202.2,176.03,77.45,202.89,108.13,220.23,13.312,21.67,28.8,117.95,52.22,213.71,139.96,28.67,135.38,27.86,59.97,104.86,62.43,148.89,171.79,205.91,47.015,139.91,105.43,120.77,56.35,191.06,62.33,107.52,23.48,48.63,71.9833333333333,110.19,70.54,98.84,87.99,58.39,81.37,99.6,39.58,34.36,115.14,235.84,,139.42,149.43
792,07/13/2020,89.26,215.74,442.47,117.25,145.48,231.86,61.51,53.59,52.825,295.56,311.31,125.12,78.82,98.21,52.36,188.34,45.93,56.46,52.32,252.54,43.38,342.14,140.26,94.36,399.62,135.48,248.3,26.224,20.16,26.72,160.77,58.58,297.64,119.51,31.53,178.38,22.54,94.77,199.57,85.04,162.43,337.14,290.18,52.285,242.42,207.07,131.06,49.46,401.87,100.5225,117.04,20.55,57.01,80.3533333333333,290.25,71.63,78.23,171.51,91.33,110.89,129.47,86.85,41.66,128.82,344.97,,189.02,255.5
793,07/13/2021,149.27,312.63,605.01,167.26,203.91,296.42,136.29,90.26,92.495,351.52,484.01,168.26,95.84,137.72,56.86,244.02,53.32,68.7,184.06,536.29,53.16,335.5,185.39,110.09,516.99,146.23,251.31,51.408,27.2,40.57,191.1,56.87,506.69,255.67,57.08,166.73,27.45,157.42,311.61,104.73,224.58,624.67,383.71,71.965,387.45,280.98,222.2,78.45,559.33,202.5,204.0,37.92,87.07,129.333333333333,372.02,111.63,143.06,301.19,141.18,192.79,189.58,126.79,82.66,191.2,476.9,,242.35,533.62
794,07/13/2022,118.65,272.17,371.94,149.19,211.07,170.95,89.08,77.52,98.3,234.47,481.73,145.92,48.47,153.34,47.11,163.49,42.7,65.04,192.63,302.39,46.77,392.87,149.39,91.87,416.32,93.58,207.92,58.91,22.94,32.24,112.73,37.21,383.31,238.27,52.33,185.14,27.98,141.63,313.12,98.99,227.02,412.01,323.37,59.34,387.45,252.72,211.03,58.86,422.77,151.64,155.01,52.48,70.03,164.47,295.38,113.34,100.64,71.36,135.64,97.46,97.88,90.03,57.42,154.29,320.83,,204.15,292.49
795,07/13/2023,119.35,315.21,517.28,198.27,227.16,216.59,142.65,115.92,168.61,347.27,890.36,167.94,69.21,239.51,43.8,230.37,51.53,67.69,182.64,244.61,56.7,413.84,149.74,128.68,810.8,59.63,260.5,78.25,19.21,35.82,112.33,33.87,481.35,361.33,112.86,166.45,31.14,169.07,475.82,89.87,198.46,638.3,400.56,92.36,576.62,342.66,292.16,64.53,577.45,459.77,216.52,102.04,117.45,239.01,349.65,120.53,145.47,72.39,123.12,106.87,114.25,114.02,53.99,183.12,420.65,,243.31,318.47
796,07/14/2020,90.69,219.16,433.78,118.01,145.48,234.6,62.54,54.72,53.9325,301.04,315.08,126.78,79.41,99.03,52.97,189.56,46.26,56.47,55.88,253.61,43.4,351.57,143.91,97.54,408.59,136.42,249.1,26.896,20.17,27.36,163.05,58.98,285.37,119.89,31.99,180.06,22.94,95.83,200.93,86.2,162.36,346.06,298.95,53.785,249.52,208.35,132.97,49.71,413.23,103.77,120.45,20.69,57.2,81.7766666666667,286.44,71.87,78.41,172.3,92.38,112.62,131.18,86.61,42.99,131.89,347.57,,193.33,266.47
797,07/14/2021,148.63,314.39,608.83,166.16,204.5,297.1,135.65,89.05,92.3125,352.37,481.59,170.05,96.01,138.83,56.96,242.43,54.09,69.23,170.79,541.93,53.23,335.71,188.09,109.74,521.62,148.02,256.73,51.168,26.91,40.76,193.02,56.52,505.56,254.35,57.04,168.31,28.05,157.92,309.12,104.54,223.97,617.88,390.8,71.77,382.87,282.51,222.91,78.49,562.94,198.415,203.55,37.66,88.28,128.766666666667,370.0,112.33,142.57,300.75,143.75,192.42,191.57,126.27,82.4,191.28,473.54,,245.99,530.14
798,07/14/2022,115.88,268.67,372.96,153.31,211.2,170.96,91.67,78.6,99.1,234.4,484.64,146.79,48.26,154.02,46.61,161.04,42.33,64.46,196.92,298.03,47.34,396.46,144.85,91.66,419.5,92.17,205.42,57.64,23.37,31.99,111.33,37.71,379.87,235.8,51.94,186.0,28.03,138.57,319.09,98.21,221.91,419.32,325.03,60.93,395.98,254.08,209.77,59.35,420.97,153.72,159.82,54.05,69.45,163.333333333333,290.74,113.14,100.26,69.55,141.9,98.39,99.42,91.91,56.97,157.85,328.45,,205.91,290.8
799,07/14/2023,119.75,315.77,514.83,191.97,229.47,214.14,142.74,115.94,165.58,344.25,888.58,167.99,67.9,240.74,41.46,229.33,50.38,68.6,177.94,241.94,57.48,410.73,146.86,128.0,824.45,59.17,258.99,78.92,19.01,33.56,111.96,33.15,483.99,362.67,111.61,166.75,29.22,167.01,474.79,89.83,195.69,638.56,402.51,89.72,565.01,345.24,291.06,64.08,580.38,454.69,212.54,99.68,119.27,241.26,355.01,120.86,144.67,72.1,122.56,104.87,111.75,113.09,53.4,180.85,410.98,,243.16,309.28
800,07/15/2019,70.55,195.32,308.76,117.02,165.01,173.71,46.28,34.39,69.41,210.92,288.34,132.59,49.93,75.2,44.19,159.65,58.05,65.82,19.66,196.02,30.68,294.32,146.08,94.75,344.64,130.36,292.53,17.004,22.84,33.37,165.94,50.12,282.55,170.87,30.69,140.5,27.08,91.01,123.54,82.34,191.55,192.75,279.37,46.3,143.81,138.9,172.8,44.4,301.1,41.8175,99.16,20.29,59.53,73.22,243.38,85.73,90.42,120.9,75.43,70.69,82.04,46.48,44.5,119.84,225.13,,180.57,197.35
801,07/15/2020,92.88,219.76,433.01,117.9,148.6,235.58,62.1,55.34,53.785,301.04,313.78,128.75,81.75,99.11,53.46,188.09,46.4,59.67,57.95,260.07,44.02,351.84,146.93,100.74,406.01,140.43,265.79,25.864,20.24,28.06,169.22,59.03,289.97,126.74,33.4,180.13,23.2,96.78,196.04,87.82,166.83,343.22,305.72,53.94,246.72,208.04,134.56,50.51,423.56,102.2725,121.83,21.53,56.62,80.1666666666667,294.19,73.53,80.28,172.06,92.55,112.84,131.32,86.53,44.31,132.15,351.22,,196.55,268.16
802,07/15/2021,148.96,314.94,606.17,163.66,207.03,294.79,133.2,86.93,92.0125,352.21,477.34,170.66,95.4,137.55,56.49,237.58,53.65,68.83,165.29,538.35,53.53,338.84,185.0,110.8,519.33,148.59,256.81,51.26,25.86,40.57,195.16,55.81,503.17,253.98,56.19,170.64,28.07,156.56,303.75,105.45,223.86,610.74,390.23,68.725,379.51,281.03,222.63,76.92,558.28,189.6625,194.41,36.3,86.24,129.28,369.93,112.67,141.28,296.51,141.46,190.95,190.48,123.13,80.94,188.26,475.5,,248.55,522.62
803,07/15/2022,118.83,271.52,379.86,157.97,214.13,176.21,94.47,81.11,101.67,240.79,494.46,149.32,49.75,157,47.5,167.38,43.07,65.86,194.91,302.56,48.04,399.98,148.33,94.16,428.3,95.22,209.67,60.22,23.52,33.2,114.8,38.62,392.96,240.69,53.27,189.98,28.52,143.59,326.23,98.69,223.84,427.13,332.57,62.38,410.25,256.72,215.02,61.53,435.62,157.62,163.98,56.07,70.74,169.653333333333,301.83,115.0,102.24,73.91,144.37,100.18,101.06,93.75,58.68,160.54,339.12,,210.04,297.72
804,07/16/2018,62.72,167.64,254.68,97.64,137.12,136.24,46.31,16.58,67.71,178.79,203.25,117.72,35.12,45.07,26.86,146.96,42.5,81.96,6.73,132.26,27.715,201.77,175.68,76.87,202.51,107.7,216.18,13.246,21.55,28.6,117.0,52.01,214.46,139.66,28.71,135.17,27.86,59.62,104.16,62.49,149.57,171.79,204.08,47.055,139.69,104.91,121.35,56.15,189.08,62.05,104.05,23.3,48.46,71.4533333333333,109.82,69.98,98.15,87.77,58.35,81.33,99.76,39.83,34.12,114.56,236.14,,138.46,146.8
805,07/16/2019,69.95,194.25,305.7,115.46,164.2,171.01,46.01,33.85,68.8775,209.74,284.13,132.25,49.23,74.69,44.36,157.13,57.62,65.95,20.35,195.9,31.28,283.06,146.52,93.91,339.0,129.71,291.0,16.954,23.57,33.3,164.73,49.17,280.88,169.02,30.54,140.46,27.29,89.42,122.5,82.04,192.57,189.81,276.62,45.375,143.12,137.08,171.53,43.06,295.5,41.77,97.01,20.35,58.61,73.29,239.97,85.66,89.5,119.71,75.67,70.55,81.31,45.16,44.43,118.68,222.86,,179.31,199.32
806,07/16/2020,92.86,219.11,426.29,115.98,146.18,234.03,62.34,54.92,53.78,295.3,311.34,127.46,80.85,98.68,52.85,185.51,45.78,61.05,57.74,258.22,43.5,350.05,147.44,99.38,400.29,138.85,260.29,25.47,20.17,28.76,166.55,59.14,285.7,124.51,33.67,178.82,23.16,96.38,196.04,86.58,167.03,344.88,299.35,52.82,245.54,203.92,134.71,50.1,413.88,101.3475,121.13,21.34,55.82,79.1266666666667,290.3,72.74,80.36,169.81,91.2,111.68,131.63,86.1,43.51,132.18,351.32,,193.5,267.66
807,07/16/2021,148.93,311.91,606.1,160.44,205.6,293.33,128.18,85.89,90.8625,349.79,468.07,169.87,95.31,137.67,55.05,238.43,53.7,68.24,163.45,527.71,53.59,341.18,185.63,111.2,523.93,148.54,255.18,51.688,26.01,39.82,194.73,54.97,501.51,253.36,54.87,171.67,27.61,155.01,293.22,106.28,223.76,588.48,387.12,66.88,379.46,280.75,219.99,75.01,556.36,181.61,190.11,35.15,87.49,129.433333333333,372.85,111.85,140.2,294.63,139.71,187.68,188.11,119.89,79.22,186.12,473.43,,248.12,518.33
808,07/17/2018,63.04,168.07,258.31,98.26,137.36,136.56,47.3,16.87,68.47,180.64,208.31,118.26,34.89,45.66,26.95,147.02,42.34,82.74,6.63,133.78,27.97,205.13,176.75,77.15,206.47,108.34,216.22,13.388,21.57,29.19,117.94,51.75,216.48,139.97,28.85,136.27,27.93,60.3,105.89,63.58,151.64,177.24,206.37,47.525,141.35,105.95,122.45,56.96,191.2,63.4225,103.67,23.91,48.9,72.1933333333333,110.73,70.46,98.9,88.58,58.91,82.72,101.69,40.32,34.43,115.8,237.49,,139.64,148.22
809,07/17/2019,69.59,193.81,309.39,113.94,165.39,171.62,46.22,33.6,69.3575,209.7,285.08,133.2,49.92,74.35,44.11,158.24,57.21,65.24,20.19,198.51,30.59,282.77,144.97,94.11,341.49,130.6,289.73,17.31,22.68,32.95,165.1,49.39,280.63,168.42,30.42,141.05,26.99,88.22,125.49,80.77,193.97,191.72,275.28,45.38,142.76,136.27,170.16,43.37,296.56,42.4275,96.4,20.29,57.99,74.5466666666667,242.41,85.23,89.63,118.81,75.76,70.52,80.17,45.09,44.15,117.18,224.51,,179.15,197.86
