,date,ALGN,AMGN,BAX,BDX,BIIB,BIO,BSX,CAH,CI,CNC,COO,COR,CRL,CTLT,DGX,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,LH,MCK,MDNAF,MDT,MOH,MTD,PODD,REGN,RVTY,STE,SYK,TECH,TMO,Ticker,UBER,UHS,UNH,VRTX,WAT,WST,XRAY,ZBH
857,07/28/2021,621.87,244.25,81.91,247.29756097561,334.18,705.98,45.43,59.65,227.25,69.73,413.64,121.34,399.62,116.51,139.97,118.84,114.98,379.93,110.06,,70.06,245.93,72.08,79.44,440.81,695.58,492.22,78.01,245.37,324.166666666667,243.290378006873,204.16,2.53,130.52,259.17,1487.64,272.51,586.41,174.46,214.28,268.68,119.19,528.27,,46.14,157.9,409.17,202.24,386.22,384.01,65.16,157.825242718447
858,07/28/2022,282.25,249.75,59.5,243.91,214.2,559.86,41.16,58.88,273.22,92.35,326.43,145.57,245.81,111.88,135.18,83.41,86.99,475.73,107.29,,60.4,209.78,70.78,78.71,484.01,398.56,213.75,78.82,236.01,230.54,216.821305841924,340.12,1.51,93.47,317.09,1298.96,247.47,582.37,154.42,225.11,219.03,95.19,597.64,,23.31,111.78,541.49,280.82,362.0,339.92,36.35,110.78
859,07/28/2023,381.9,236.37,47.01,280.32,265.23,416.61,51.69,91.69,292.1,66.18,393.45,186.56,210.49,48.18,134.49,101.04,132.38,467.04,83.74,77.87,76.86,273.25,80.69,79.67,453.3,552.78,192.44,63.09,226.15,326.53,214.64,402.89,0.45,88.25,301.46,1308.51,280.53,746.1,126.09,230.04,283.0,83.79,561.85,,48.14,138.74,502.91,354.05,285.77,365.46,41.03,139.34
860,07/29/2019,196.05,176.08,85.97,248.575609756098,237.11,320.94,42.29,45.81,172.24,53.84,341.49,87.23,139.79,56.41,102.5,59.66,38.385,298.32,72.09,,67.87,146.16,50.38,68.18,281.02,284.91,304.41,80.26,159.3,176.536666666667,143.72852233677,141.28,0.839,103.26,138.92,775.0,125.11,306.04,95.34,150.34,215.32,53.765,288.92,,43.88,152.65,253.82,166.23,219.14,138.37,56.37,130.611650485437
861,07/29/2020,300.24,248.85,90.73,269.658536585366,277.36,530.77,39.81,57.7,181.8,66.34,286.92,103.31,199.58,81.52,126.2,91.3,106.77,281.56,79.33,,73.01,129.78,64,68.71,396.4,366.91,385.28,98.04,160.06,231.93,167.190721649485,155.7,3.79,98.72,187.65,898.08,200.39,632.16,119.64,161.73,201.41,68.5875,409.26,,31.02,113.12,306.68,278.72,216.52,269.62,44.79,135.514563106796
862,07/29/2021,676.98,242.46,77.38,249.082926829268,329.17,707.13,45.32,59.99,228.95,69.08,416.9,122.71,405.52,119.32,141.24,119.01,114.0125,384.33,111.62,,69.83,247.9,73.82,80.22,430.75,704.16,491.63,77.4,248.71,327.163333333333,253.144329896907,205.22,2.5,130.68,255.21,1511.7,273.74,583.13,179.3,216.77,269.18,120.7775,533.77,,44.69,158.97,412.08,200.38,391.02,404.92,65.4,158.0
863,07/29/2022,280.97,247.47,58.66,244.31,215.06,563.26,41.05,59.56,275.36,92.97,327,145.93,250.54,113.1,136.57,84.16,82.08,477.1,100.54,,59.75,212.42,71.38,78.83,482.0,399.18,216.68,77.68,240.27,230.17,225.249140893471,341.58,1.54,92.52,327.72,1349.73,247.8,581.69,153.17,225.65,214.75,96.32,598.41,,23.45,112.47,542.34,280.41,364.03,343.56,36.16,110.39
864,07/30/2018,348.58,190.63,71.36,241.229268292683,331.46,304.14,32.93,50.16,176.8,64.7,255.96,82.91,120.98,41.35,107.02,69.81,23.3475,252.21,47.3933333333333,,76.32,124.05,42.92,62.0392156862745,313.0,237.76,289.24,68.58,120.92,167.666666666667,148.273195876289,125.9,1.102,89.08,102.74,581.81,81.43,371.51,77.75,112.2,164.99,39.3475,230.72,,,124.96,253.84,174.42,192.83,109.01,47.69,122.825242718447
865,07/30/2019,203.25,176.45,86.16,251.736585365854,241.51,320.89,42.86,46.41,172.25,53.8,341.09,88.72,141.11,58.05,103.65,60.1,39.0975,299.64,72.29,,67.09,132.8,51.5,68.88,284.52,286.05,299.96,85.43,160.53,177.213333333333,146.580756013746,142.52,0.83,103.75,137.5,759.97,125.83,311.13,87.53,149.52,213.61,52.6125,283.91,,42.59,152.87,254.93,169.54,213.32,137.48,56.67,132.68932038835
866,07/30/2020,296.13,246.14,86.01,267.160975609756,274.86,535.6,38.94,56.48,178.47,66.81,282.7,102.17,201.31,88.1,126.76,91.12,107.84,277.19,78.95,,72.33,128.05,69.71,68.65,398.54,374.1,382.78,100.51,158.26,229.13,167.388316151203,153.61,3.7,96.47,187.02,895.17,201.43,631.47,118.81,161.13,200.2,69.2175,410.56,,30.24,112.07,305.23,279.4,212.76,268.96,45.24,134.271844660194
867,07/30/2021,695.8,241.54,77.35,249.512195121951,326.73,739.51,45.6,59.38,229.49,68.61,421.77,122.17,406.92,119.81,141.8,120.25,128.8775,384.01,112.27,,68.29,248.2,75.04,80.15,425.86,678.53,495.75,77.35,247.7,330.486666666667,254.42439862543,203.83,2.51,131.31,273.01,1473.71,279.69,574.61,182.23,217.95,270.94,120.56,540.01,,43.46,160.41,412.22,201.58,389.81,411.73,66.04,158.660194174757
868,07/31/2018,356.65,196.55,72.45,244.263414634146,334.37,306.65,33.61,49.95,179.42,65.165,260.5,81.83,124.3,41.7,107.72,70.28,23.7825,253,47.4833333333333,,77.83,124.23,42.91,62.2823529411765,314.18,244.93,324.36,66.54,121.94,169.396666666667,150.635738831615,125.6,1.102,90.23,104.09,592.51,83.16,368.01,79.18,114.47,163.25,40.16,234.53,,,122.1,253.22,175.05,197.27,109.65,48.11,121.864077669903
869,07/31/2019,209.08,186.58,83.97,246.634146341463,237.82,314.9,42.46,45.73,169.92,52.09,337.4,87.15,134.54,56.49,102.08,59.85,39.2175,294.61,70.95,,65.52,133.51,51.25,66.54,296.75,282.05,299.38,84.92,159.17,173.17,143.917525773196,138.95,0.86,101.94,132.78,756.75,122.94,304.76,86.12,148.86,209.78,52.5375,277.68,,42.14,150.86,249.01,166.62,210.56,137.27,54.45,131.194174757282
870,07/31/2020,293.82,244.67,86.38,274.478048780488,274.69,524.89,38.57,54.62,172.69,65.25,282.93,100.19,198.99,87.34,127.07,87.39,108.885,273.8,78.41,,69.53,126.64,69.78,68.73,392.45,397.75,382.16,98.76,158.39,228.48,165.73883161512,150.16,3.722,96.48,184.7,935.0,203.36,632.07,118.91,159.63,193.3,68.79,413.95,,30.26,109.9,302.78,272.0,213.15,268.87,44.6,130.932038834951
871,07/31/2023,377.89,234.15,45.23,278.62,270.19,405.36,51.85,91.47,295.1,68.09,391.26,186.9,209.54,48.52,135.21,101.99,124.56,471.63,82.07,78,76.14,272.81,79.42,78.79,456.83,554.73,192.15,63.72,223.76,324.4,213.93,402.4,0.489,87.76,304.49,1257.47,276.75,741.91,122.95,225.55,283.41,83.4,548.66,,49.46,138.96,506.37,352.34,276.21,368.04,41.52,138.15
872,08/01/2018,353.7,195.84,72.75,243.90243902439,344.06,311.73,33.39,50.04,182.93,66.4,259.03,79.49,124.77,41.1,106.94,70.34,23.86,252.27,47.5933333333333,,77.9,124.58,41.43,61.6549019607843,318.14,236.15,323.23,65.59,122.06,172.096666666667,150.223367697595,124.79,1.102,90.24,121.94,587.52,83.87,371.03,79.9,115.01,165.0,41.1625,233.91,,,121.42,253.37,177.87,194.84,111.11,47.17,121.766990291262
873,08/01/2019,202.35,186,85.08,246.19512195122,243.06,310.37,42.61,46.67,167.56,51.35,337.99,91.7,133.91,55.76,101.25,59.34,37.08,292.95,71.69,,65.47,129.54,50.83,66.62,298.19,268.3,301.66,84.85,158.21,174.65,142.611683848797,148.25,0.85,102.37,130.24,760.79,122.56,309.43,86.18,149.09,212.92,52.745,277.81,,41.31,147.16,249.25,179.29,211.76,137.28,53.36,133.495145631068
874,08/01/2022,282.82,245.64,58.67,244.77,209.26,553.61,41.05,60.32,273.41,92.25,325.39,145.93,249.68,111.8,136.67,84.85,83.83,470.9,99.45,,59.6,210.91,70.95,78.39,474.64,398.13,215.61,77.4,238.37,228.54,221.59793814433,342.42,1.59,93.08,324.95,1350.83,245.68,576.68,160.87,222.51,213.49,95.815,589.55,,24.6,110.25,535.38,273.83,365.55,339.04,35.98,109.76
875,08/01/2023,376.62,232.12,45,278.54,269.3,407.31,51.89,91.64,295.64,68.01,390.01,189.1,209.31,46.51,134.6,102.39,122,467.98,82.05,77.69,75.68,273.87,76.61,78.82,458.11,532.3,189.29,63.69,219.13,323.95,213.61,405.02,0.459,87.68,302.01,1284.43,270.94,739.07,122.63,224.01,279.27,82.1,545.84,,46.65,139.26,504.74,347.74,274.4,371.66,41.37,132.27
876,08/02/2018,367.92,196.38,72.24,239.121951219512,347.93,311.72,33.38,49.98,188.9,67.55,260.36,78.98,126.89,42.52,108.52,74.1,31.1725,256.53,48.3466666666667,,77.63,125.28,42.12,61.8117647058824,321.7,240.8,332.5,64.45,124.36,173.966666666667,151.623711340206,123.99,1.102,89.89,128.35,588.82,87.54,397.0,86.55,116.4,166.45,41.5575,233.17,,,122.61,256.08,177.89,194.92,113.89,47.24,120.776699029126
877,08/02/2019,199.38,187.22,84.7,242.624390243902,242.27,336,42.75,46.11,164.58,50.97,334.86,90.44,133.12,55.09,100.34,60.1,36.0525,290.57,71.4466666666667,,64.95,127.14,50.25,65.9,293.93,268.71,297.38,83.47,157.08,171.2,141.554982817869,148.13,1.071,102.33,129.24,717.82,120.89,305.24,84.6,147.89,211.62,51.505,274.82,,40.4,146.45,250.05,178.39,209.52,135.56,52.79,134.04854368932
878,08/02/2021,700,239.79,77.21,249.882926829268,331.7,736.47,45.88,59.57,229.35,70.31,423.61,122.73,405.6,120.34,143.04,121.37,127.8375,390.29,113.28,,68.35,251,75.83,81.23,429.58,678.72,492.99,78.47,247.3,330.85,255.678694158076,203.57,2.52,131.26,274.25,1480.15,278.7,577.13,183.84,218.33,270.07,121.435,533.68,,43.49,159.63,415.57,198.32,388.85,415.23,66.71,158.26213592233
879,08/02/2022,281.23,243.91,58.88,243.02,209.15,547.96,41.46,59.76,271.44,93.31,324.81,142.81,243.66,111.39,136.7,86.45,88.3,472.14,102.22,,59.54,211.47,71.47,75.51,478.39,398.93,219.14,72.58,233.41,238.48,216.915807560137,335.09,1.58,93.21,327.04,1340.32,257.06,574.96,154.1,224.44,213.25,96.7525,586.04,,29.25,109.92,535.46,273.86,340.55,339.1,35.57,114.06
880,08/02/2023,367.4,230.41,43.91,276.24,271.56,403.75,50.62,93.09,299.4,67.35,387.86,191.43,206.01,46.54,134.76,101.97,123.81,471.72,80.38,76.59,75.68,269.39,75.67,79.71,483.75,519.18,189.56,65.68,219.09,313.87,214.94,413.07,0.423,85.46,304.6,1291.9,268.74,732.12,125.12,227.8,274.57,82.02,553.76,,46.96,136.59,504.8,358.4,291.77,370.58,40.67,128.38
881,08/03/2018,363.51,197.99,72.35,241.092682926829,344.21,312.18,33.53,50.3,189.25,67.415,260.31,80.97,127.73,41.65,108.84,74.55,30.8325,257.95,48.4033333333333,,77.93,130.16,42.11,62.9254901960784,324.11,242.64,332.49,63.04,123.14,174.2,153.702749140893,126.21,1.102,90.48,126.43,586.67,85.89,394.88,86.32,116.75,165.3,41.585,233.32,,,124.19,257.22,174.54,193.98,114.75,47.73,122.242718446602
882,08/03/2020,287.36,247.36,83.16,276.760975609756,278.16,531.04,38,58.04,173,63.1,295.36,104.48,207.57,90.17,130.01,87.21,110.9175,270.75,78.02,,71.73,125.87,71.32,70.9,394.55,391.99,397.86,101.79,161.18,229.646666666667,168.40206185567,159.9,3.69,97.33,185.81,926.43,202.45,645.18,121.77,161.07,191.6,69.7175,419.09,,31.19,107.75,303.61,279.52,213.05,278.64,44.68,131.766990291262
883,08/03/2021,701.34,244.08,76.28,249.531707317073,338,745.69,45.54,59.63,233.96,69.33,423.98,123.71,411.24,122.16,145.36,123.15,130.305,395.29,114.7,,69.83,253.51,75.74,80.37,425.49,695.67,498.42,77.95,249.98,333.203333333333,257.800687285223,206.42,2.29,131.46,277.45,1496.72,278.86,586.51,185.07,218.94,268.01,120.3175,536.99,,42.79,160.62,421.9,200.05,391.75,422.19,65.34,149.233009708738
884,08/03/2022,286.21,247.14,58.18,244.93,213.6,548.55,41.62,60.17,271.74,92.8,329.14,139,221.38,108.75,137.93,84.8,90.39,479.53,103.45,,62.27,216.47,72.26,74.54,481.8,406.87,223.1,72.54,233.21,242.18,217.164948453608,327.1,1.52,93.77,328.06,1359.92,260.85,608.77,154.23,203.0,215.9,97.9625,587.98,,30.19,111.16,540.65,275.03,338.88,343.65,35.9,115.61
885,08/03/2023,366.24,230.7,43.94,268.7,267.75,401.8,50.88,93.77,287.64,66.06,389.82,191.36,201.54,46.07,136.69,101.56,122.07,468.01,80,76.02,75.53,270.75,76.18,78.31,487.15,507.77,185.34,64.98,216.29,311.28,215.26,435.12,0.371,84.49,302.18,1269.11,265.28,771.45,123.17,225.5,275.62,81.01,548.38,,45.91,135.31,504.86,347.74,291.41,369.72,39.28,125.79
886,08/04/2020,288.27,243.59,81.08,275.960975609756,276.08,526.86,37.15,57.83,173.5,62.64,296.91,104.7,203.92,88.18,128.1,83.57,110.4725,270.89,76.6,,70.88,128.39,72.06,69.13,391.18,390.25,393.68,99.95,160.15,227.833333333333,167.328178694158,157.02,3.932,96.29,186.7,928.59,206.37,648.43,120.82,158.0,189.3,69.2225,415.72,,32.68,106.71,304.5,275.71,210.1,274.44,46.69,126.834951456311
887,08/04/2021,708.01,228.31,75.15,248.526829268293,338.1,762.12,44.26,58.98,231.48,69.09,414.13,125.55,416.31,122.9,146.71,133.78,128.6325,395.59,114.46,,69.24,248.26,76.59,77.3,426.21,698.48,504.6,77.34,249.86,330.293333333333,257.800687285223,205.37,2.34,128.38,278.79,1515.26,279.18,580.95,186.85,216.47,262.58,121.6875,538.88,,41.81,154.44,421.54,199.59,394.25,428.14,64.3,143.912621359223
888,08/04/2022,293.73,246.98,57.91,252.51,217.3,538.84,41.23,60.24,280.1,92.97,327.47,139.27,227.64,109.4,138.04,85.31,89.54,474.9,104.85,,61.91,212.72,71.2,74.15,479.93,405.02,225.28,71.91,234.34,242.46,216.829896907216,337.81,1.57,93.21,323.32,1346.88,256.01,614.96,152.95,207.99,214.23,97.725,590.0,,31.85,109.7,533.75,274.85,334.56,340.48,35.91,113.35
889,08/04/2023,361.44,243.28,43.92,270.79,268.92,400,50.72,91.25,286.58,65.8,388.79,185.33,206.9,45.74,135.65,108.81,120.33,463.18,79.55,75.9,78.68,268.69,75.93,78.09,484.28,504.08,187.67,63.63,216.93,309.31,215.23,421.77,0.42,84.04,302.96,1271.49,263.14,766.44,123.24,226.01,283.71,82.17,548.64,,45.2,134.36,502.73,340.48,289.89,375.07,39.29,126.32
890,08/05/2019,188.37,181.5,81.91,230.575609756098,235.21,318.8,41.36,45.55,159,48.52,325.68,88.7,126.51,53.47,97.85,58.63,35.5325,283.62,69.81,,63.36,123.54,48.15,64.54,286.68,260.07,289.06,80.92,151.8,163.82,137.259450171821,144.66,1.15,99.51,123.95,692.72,117.93,299.57,81.31,144.61,205.66,49.8725,268.46,,39.05,143.34,245.06,175.56,204.31,133.64,51.49,130.990291262136
891,08/05/2020,298.51,241.47,80.46,276.517073170732,276.17,527.3,37.73,57.6,174.87,63.98,299.15,103.5,217.97,89.62,127.06,82.92,112.9475,275.65,78.12,,69,130.41,73.32,67.13,403.91,395.71,400.74,97.62,160.75,230.963333333333,166.254295532646,153.67,4.266,97.02,193.97,945.24,215.32,624.52,122.09,157.67,187.96,66.9675,419.9,,33.2,108.14,312.47,273.23,211.18,274.65,46.85,129.73786407767
892,08/05/2021,699.22,233.99,74.46,237.151219512195,336.59,763.66,44.65,50.57,206.21,67.23,411.7,121.89,409.97,122.12,147.3,130.13,130.9825,376.68,114.78,,69.3,249.06,76.35,76.73,415.9,705.76,515.68,76.92,248.41,339.7,256.795532646048,199.67,2.3,128.02,268.64,1527.56,280.45,602.47,187.05,215.53,264.51,122.6625,542.35,,43.07,152.53,411.19,202.99,397.34,425.66,59.75,145.796116504854
893,08/05/2022,293.89,246.25,58.59,254.23,218.2,539.65,40.94,61.51,281.77,93.05,330.91,141.31,223.38,110.56,139.38,85.68,89.09,475.13,106.12,,61.09,212.81,71.4,75.38,484.02,407.78,223.77,72.16,234.74,240.32,218.788659793814,346.69,1.7,93.28,324.91,1347.72,267.05,613.61,153.72,211.98,215.79,95.7425,590.26,,32.01,110.35,535.06,288.03,337.87,341.7,36.84,113.26
894,08/06/2018,369.55,197.61,72.52,242.263414634146,341.17,315.45,33.15,50.05,187.86,67.595,258.44,82.14,127.54,41.21,108.38,73.03,30.46,258.13,48.1266666666667,,77.87,128.81,42,64.4470588235294,323.09,242.91,332.36,61.75,122.16,173.6,154.080756013746,126.75,1.102,90.59,127.09,587.02,85.69,390.05,85.66,116.2,166.13,42.2125,235.09,,,124.36,256.76,174.91,195.61,116.03,48.44,122.349514563107
895,08/06/2019,188.44,184.46,83.41,236.234146341463,240.17,320.81,42.33,42.92,163.72,48.95,328.75,84.11,131.76,55.26,98.92,58.96,36.9125,291.04,70.91,,63.98,124.33,48.74,61.76,292.25,270.38,291.94,82.63,154.45,167.923333333333,138.874570446735,139.0,1.056,101.24,127.26,707.17,143.13,300.26,82.8,152.32,211.21,48.5375,275.96,,39.15,146.39,248.28,176.94,209.61,138.42,51.62,131.21359223301
896,08/06/2020,301.8,241.55,80.37,253.278048780488,277.66,525.22,37.89,53.11,173.07,63.72,300.38,101.61,217.8,88.19,124.51,82.29,109.75,271.48,77.41,,68.81,132.32,70.25,66.98,407.63,389.78,399.33,97.25,161.04,230.416666666667,163.03264604811,151.75,4.142,96.73,194.26,938.25,220.42,621.21,119.05,155.98,188.59,66.6375,415.73,,34.71,107.82,314.06,273.34,210.64,273.89,43.26,129.116504854369
897,08/06/2021,693.67,230.15,74.83,235.160975609756,340,753.63,44.7,50.99,209.3,66.8,413,120.64,408.41,121.43,146.6,133.17,129.16,379.45,115.21,,68.78,250.12,75.94,77.03,419.21,685.2,497.24,76.3,248.96,343.34,256.22852233677,199.93,2.26,128.64,265.06,1521.69,275.51,610.86,185.43,216.29,262.56,120.455,538.2,,44.28,152.77,415.12,200.67,395.47,427.49,60.29,144.660194174757
898,08/07/2018,365.58,200.4,72.54,241.931707317073,350.1,308.97,33.22,50.8,188.27,67.84,257.49,83.44,128.42,41.05,108.84,72.84,31.19,257.97,47.5833333333333,,78.38,129.44,41.68,62.5882352941177,321.79,245.52,337.16,63.01,122.86,172.633333333333,154.742268041237,126.75,1.102,90.85,123.35,583.98,86.09,391.42,86.55,115.52,165.18,45.035,235.5,,,124.74,257.65,177.51,196.52,116.13,39.41,121.78640776699
899,08/07/2019,183.9,183.54,83.82,238.721951219512,237.58,320.35,42.18,42.75,166.48,48.96,330.62,85.85,131.98,56.89,99.97,59.75,36.8275,286.5,71.0266666666667,,63.88,126.1,49.25,62.46,293.89,267.87,292.87,80.46,155.25,168.453333333333,139.115120274914,139.21,0.933,101.39,131.5,704.97,142.34,302.22,82.61,152.93,211.74,47.6025,274.79,,39.7,146.14,246.45,175.65,210.35,139.65,51.53,132.233009708738
900,08/07/2020,305.81,240.69,80.73,250.156097560976,305.71,524.13,38.97,52.58,178.19,64.28,303.92,102.1,221.6,88.17,125.21,82.37,110.175,276.66,76.94,,69.35,130.27,68.55,67.8,417.94,381.76,355.66,96.93,160.54,228.616666666667,165.90206185567,152.0,4.1,100.05,196.01,944.17,217.73,620.21,119.33,154.22,191.54,66.44,414.33,,32.9,109.44,317.03,272.99,212.34,273.55,45.36,135.320388349515
901,08/07/2023,361.25,252.94,43.54,275.22,271.23,401.52,50.73,92.22,291.82,66.83,389.83,186.58,205.28,45.3,136.61,112.68,120.97,470.82,79.84,75.59,80.67,272.58,77.07,75.87,494.67,508.34,187.22,64.91,219.3,309.24,214.4,422.23,0.418,84.72,311.0,1259.55,260.85,774.74,122.8,226.19,286.27,81.29,551.79,,44.95,136.69,510.74,345.32,289.72,378.7,39.49,125.63
902,08/08/2018,366.21,196.2,72.67,245.268292682927,350.09,316.4,34.29,48.96,189.46,68.73,257.95,82.66,124.18,40.31,108.07,73.34,31.0875,260.54,46.5666666666667,,76.91,128.31,41.29,61.8039215686275,324.22,246.22,338.1,63.61,121.98,173.093333333333,154.493127147766,124.06,1.102,90.81,126.56,583.1,84.91,374.27,86.09,113.39,166.16,44.33,234.58,,,122.85,258.81,175.3,194.66,115.59,40.39,120.368932038835
903,08/08/2019,188.28,185.23,85.74,245.434146341463,238.23,331.66,42.76,43.89,166.6,49.45,334.14,87.89,134.8,57.19,101.23,59.79,38.55,288.65,72.3666666666667,,64.82,126.62,50.06,62.58,295.25,275.57,298.44,81.26,158.1,173.136666666667,141.27147766323,140.5,1.037,102.28,135.21,713.42,145.8,309.87,84.1,154.62,217.79,48.9175,280.5,,42.97,146.46,247.62,182.94,212.97,143.09,52.37,134.883495145631
904,08/08/2022,293.06,247.29,59.71,255.97,217.56,535.08,40.97,61.49,281.77,93.32,333.67,140.62,220.68,110.04,140.02,88.47,91.4,475.72,105.46,,61.6,211.34,72.78,76.34,482.53,407.0,222.98,74.0,233.66,239.13,219.768041237113,347.38,1.779,93.58,327.7,1342.11,263.06,630.63,154.09,213.42,217.32,93.7875,583.95,,31.85,110.16,536.6,293.95,332.15,339.36,36.99,113.16
905,08/08/2023,357.75,260.8,42.77,281.1,274.14,402.81,50.58,91.76,292.15,66.28,385.06,185.37,206.24,47.24,134.92,110.79,110.19,462.67,78.59,73.93,80.08,267.61,76.34,75.94,493.22,509.76,186.16,64.53,218.86,302.87,213.87,427.73,0.42,82.24,310.0,1254.94,238.34,780.32,123.18,225.24,282.33,84.3,555.78,,45.16,136.28,505.86,344.47,296.73,399.87,39.38,124.86
906,08/09/2018,366.87,193.97,72.07,245.365853658537,346.9,318.11,33.85,49.37,185.42,69.235,256.84,83.24,121.76,40.22,108.4,72.65,30.7975,261.13,46.3833333333333,,78.04,128.2,41.03,61.5921568627451,323.71,244.63,333.5,64.38,121.7,174.23,154.587628865979,123.88,1.102,91.22,127.75,575.6,86.07,372.14,85.59,114.74,167.01,44.57,233.24,,,123.67,261.59,175.05,191.95,115.32,40.12,120.135922330097
907,08/09/2019,183.33,196.25,85.97,248.146341463415,235.8,325.46,43.2,44.35,169.9,48.7,336.87,87.45,132.6,57.19,100.74,59.69,38.86,287.33,72.5433333333333,,65.24,127.5,50.07,63.03,297.78,278.86,294.0,81.79,156.0,171.833333333333,141.701030927835,140.19,1.037,101.67,134.44,702.28,152.31,304.89,82.22,153.94,218.74,48.0225,276.37,,40.05,146.94,248.63,182.98,212.01,143.92,52.37,134.281553398058
908,08/09/2021,686.56,227.89,74,232.721951219512,340.2,756.61,43.81,50.7,211.15,66.19,407.28,120.23,409.41,121.72,147.9,132.56,129.395,376.32,114.33,,68.46,248.64,75.84,76.21,416.65,686.41,506.15,75.31,247.66,344.0,258.719931271478,196.83,2.31,126.92,261.25,1523.94,286.65,613.94,186.68,215.01,257.55,119.8125,541.16,,43.25,150.49,410.87,200.4,393.62,429.01,59.53,143.145631067961
909,08/09/2022,273.64,248.36,58.95,255.3,217.59,518.86,41.03,61.77,285.04,94.77,325.63,144.72,214.48,108.13,139.21,89.28,85.12,483.97,101.44,,62,210.07,71.41,75.42,487.74,388.6,214.8,73.73,232.6,232.88,217.225085910653,354.77,0.95,93.1,327.04,1314.63,258.68,622.15,151.49,208.96,214.95,90.28,580.87,,31.06,109.62,537.26,298.83,323.81,329.49,36.31,112.49
910,08/09/2023,352.8,259.32,42.98,281.53,271.29,396.74,51.06,91.97,288.33,65.8,383.07,185.71,215.8,45.52,135.34,109.96,110.96,460.33,77.97,73.92,80.17,267.1,75.95,77.42,493.38,518.75,184.49,65.42,218.68,304.1,216.22,428.34,0.406,82.94,314.0,1245.24,229.69,785.61,121.18,226.97,282.0,83.0,547.58,,44.11,131.59,502.11,345.11,292.02,400.15,38.47,125.21
911,08/10/2018,364.53,194.42,71.5,243.248780487805,343,319.8,33.55,48.4,183.28,69.245,253.26,81.98,120.59,40.12,108.53,71.79,30.8375,260.04,46.02,,76.73,128.17,40.66,60.6823529411765,325.04,243.52,330.25,64.44,121.15,173.673333333333,154.286941580756,123.14,1.102,90.6,129.01,572.2,87.02,368.78,84.92,114.83,165.88,44.67,231.42,,,124.41,260.36,174.82,189.99,114.82,39.02,119.0
912,08/10/2020,302.9,238.17,83.1,250.487804878049,300.26,506.95,38.98,53.06,183,63,306.83,103.04,218.76,87.59,121.24,82.6,105.305,278.85,75.78,,68.51,132.47,65.9,67.99,419.76,377.19,353.35,94.32,159.64,227.666666666667,160.979381443299,152.39,4.31,100.38,189.3,945.95,203.94,608.24,118.6,155.88,187.67,64.475,410.16,,32.27,112.62,319.1,268.73,212.71,266.38,45.4,134.349514563107
913,08/10/2021,687.38,227.96,73.85,232.809756097561,337.22,763.8,42.65,51.01,210.95,64.99,406.55,118.97,407.29,119.19,148.57,132.75,124.985,377.37,111.95,,69.24,240.66,76.7,75.53,414.8,671.53,506.38,73.62,247.39,331.873333333333,259.149484536082,195.07,2.14,125.3,256.04,1515.27,279.4,614.98,183.5,217.62,253.51,115.9275,540.37,,43.5,147.1,411.78,196.46,394.88,425.01,58.25,141.52427184466
914,08/10/2022,287.81,252.09,59.9,258.56,221.04,548.49,41.86,62.75,287.07,94.82,332.24,145.58,226.52,112.84,140.98,91.2,89.73,481.33,103.86,,63.14,216.72,72.24,76.03,486.0,400.29,227.3,74.13,239.69,237.85,222.603092783505,359.61,1.031,94.17,329.77,1346.78,262.49,641.49,158.26,210.26,219.2,94.9875,592.35,,32.8,112.64,537.72,295.77,330.79,338.84,37.04,114.97
